poem_id	author_id	author	incipit	title
178n_0604	178n	Labaila, Jacinto	Breve y triste en la tierra fue tu vida:	A Bellini
178n_0605	178n	Labaila, Jacinto	El león español hoy su melena	Al regreso del ejército español de África
178n_0606	178n	Labaila, Jacinto	A los ojos del mundo sal risueña	Soneto
178n_0607	178n	Labaila, Jacinto	A gozar nuestra edad aun nos convida,	Tú y yo
178n_0608	178n	Labaila, Jacinto	Una gran esperanza con su aliento	Al Conde de Cavour
178n_0609	178n	Labaila, Jacinto	Me parecen tus pies, cuando diviso	A unos pies
179g_0386	179g	Arteaga, Juana de	Alegres horas de memorias tristes	Soneto
179n_0610	179n	Gil, Ricardo	No de rizosas plumas el mullido	Pereza
179n_0611	179n	Gil, Ricardo	No despiertes aún En los risueños	Sueña...
179n_0612	179n	Gil, Ricardo	Amigo cariñoso en apariencia	Mi único enemigo
179n_0613	179n	Gil, Ricardo	Luzbel, (que, mientras Dios hizo la rosa,	Consejo
179n_0614	179n	Gil, Ricardo	No con reserva inútil, irrisoria,	Prudencia
179n_0615	179n	Gil, Ricardo	¡Juramentos de amor! Música vana,	Jurar en vano
179n_0616	179n	Gil, Ricardo	Siendo español no ha sido perezoso,	A Calderón
180g_0387	180g	Torquemada, Luis de	Tú que de las entrañas de las artes	Soneto a Juan de Arfe
180n_0617	180n	Boissier, Carlos Alberto	Amémonos No pienses que la vida	Amémonos
180n_0618	180n	Boissier, Carlos Alberto	Envuelta en un ropaje vaporoso	Blanco y rojo
181g_0388_01	181g	Salinas, Juan de	Partí pensando que a vivir venía,	Sonetos creados entre 1586-1587 – Habiendo estado en Roma se desengañó de pretender
181g_0388_02	181g	Salinas, Juan de	¡Oh carga de un Prelado religioso!	Sonetos creados entre 1586-1587 – A las pensiones de una prevacía religiosa
181g_0388_03	181g	Salinas, Juan de	Si desdicha en amor desdicha fuera,	Sonetos creados entre 1586-1587 – A una contemplación amorosa que tenía y deseándola no la quería lograr
181g_0388_04	181g	Salinas, Juan de	El seis que la sonora voz levanta	Sonetos creados entre 1586-1587 – En metáfora de música, a la condición natural de una mujer fea o hermosa
181g_0388_05	181g	Salinas, Juan de	La que de aguda en mi opinión despunta	Sonetos creados entre 1586-1587 – En una junta de señoras...
181g_0388_06	181g	Salinas, Juan de	Lo que hay de nuevo por acá, Ricarda,	Sonetos creados entre 1586-1587 – A don Martín de Guzmán, que al quedar viudo de doña Catalina de Jáuregui se dijo se casaba con doña Fulana Gallarda
181g_0388_07	181g	Salinas, Juan de	Conservada cereza, guinda cruda,	Sonetos creados entre 1586-1587 – (1600?)
181g_0388_08	181g	Salinas, Juan de	Ciego rapaz de las doradas hebras,	Sonetos creados entre 1586-1587 – Soneto repitiendo el nombre de Bras
181g_0388_09	181g	Salinas, Juan de	La puerta levadiza, que la pasaje	Sonetos creados entre 1586-1587 – A una ratonera ramada...
181g_0388_10	181g	Salinas, Juan de	¡Oh cuánto desengaño experimento,	Sonetos creados entre 1586-1587 – Soneto moral en metáfora de un relojito mostrador
181g_0388_11	181g	Salinas, Juan de	¿Qué son confuso, qué rumor tremendo	Sonetos creados entre 1586-1587 – Metáfora de un buboso
181g_0388_12	181g	Salinas, Juan de	Tósigo ardiente adúltera sin freno	Sonetos creados entre 1586-1587 – Metáfora de una adulta que quiso matar al marido con veneno
181g_0388_13	181g	Salinas, Juan de	El párroco sagaz, que irreverencia	Sonetos creados entre 1586-1587 – A cierto intento agudo pensar del doctor Salinas
181g_0388_14	181g	Salinas, Juan de	Si el que tiene la cruz en el zapato,	Sonetos creados entre 1586-1587 – Al pontificado de Sixto V, que pacificó toda la tierra de su jurisdicción con grandes castigos a los delincuentes, con lo cual se podía andar por los caminos y vivir en poblado
181g_0388_15	181g	Salinas, Juan de	De soberbia Babel torre confusa,	Sonetos creados entre 1586-1587 – A la lonja de Sevilla
181g_0388_16	181g	Salinas, Juan de	Cual caballo ligero y animoso,	Sonetos creados entre 1586-1587 – Al examen del licenciado Victoria
181g_0388_17	181g	Salinas, Juan de	Contábame mi abuela, buen siglo haya,	Sonetos creados entre 1586-1587 – Al Conde de la Puebla, que por omiso en el gobiern
181g_0388_18	181g	Salinas, Juan de	Los dos Pompeyos del mayor Romano	Sonetos creados entre 1586-1587 – Soneto
181n_0619	181n	Cortázar, Eduardo	Parece que me mira y que le miro;	A un retrato
182g_0389	182g	Rodríguez de Villaviciosa, Sebastián	Ya sepultado en su memoria yace	A la muerte de Lope de Vega
182n_0620	182n	Acuña, Rosario de	Templa su fuego el sol bajo el nublado;	El otoño
182n_0621	182n	Acuña, Rosario de	¿Es dormir sin ensueños y en la hundida	La muerte
182n_0622	182n	Acuña, Rosario de	Piedra, que serás polvo deleznable,	Soneto escrito para ser grabado en la tumba de mi 
183g_0390	183g	Salcedo Coronel, José García de	Céfiro, que en la hojas deleitoso	Soneto
183n_0623	183n	Romero, Francisco	Cortejo de su helénica belleza	Lice
184g_0391_01	184g	Fray Arcángel de Alarcón	Hoy la rama ha su tronco producido,	Sonetos – - I -
184g_0391_02	184g	Fray Arcángel de Alarcón	¿Quién es la que del valle miserable	Sonetos – - II -
184g_0391_03	184g	Fray Arcángel de Alarcón	Buscan al Niño el padre putativo	Sonetos – - III -
184g_0391_04	184g	Fray Arcángel de Alarcón	¡Oh qué dulces saetas se tiraron	Sonetos – - IV -
184n_0624	184n	Zayas, Fernando de	Como un chorro de fuego, de la altura,	En pleno sol
184n_0625	184n	Zayas, Fernando de	No quema el sol: alumbra suavemente,	El torrente
184n_0626	184n	Zayas, Fernando de	Aunque del golfo en la ajustada clave	A Cuba
185g_0392	185g	Ramírez Pagan, Diego	El cuerpo está de vicios abrevado,	Soneto de penitencia
185g_0393	185g	Ramírez Pagan, Diego	Sosegado está el mar, selvas y prados,	Soneto a Nuestra Señora de Alva
185g_0394	185g	Ramírez Pagan, Diego	Las noches sin dormir paso, esperando	Buena suerte de día
185g_0395	185g	Ramírez Pagan, Diego	Dardanio con el cuento de un cayado	Soneto
185g_0396	185g	Ramírez Pagan, Diego	Tras del arado y vacas a porfía,	Soneto
185g_0397	185g	Ramírez Pagan, Diego	Los ojos bellos, la amorosa frente,	Soneto
185g_0398	185g	Ramírez Pagan, Diego	Nuestro montemayor, ¿do fue nacido?	A Montemayor
185g_0399	185g	Ramírez Pagan, Diego	Dilatando, señor, de día en día,	Al Marqués de Montesclaros
185g_0400	185g	Ramírez Pagan, Diego	Dicen que la cabeza de Medusa	Soneto
185g_0401	185g	Ramírez Pagan, Diego	Aquí donde entre montes raudo mueve	Al almirante Aliso
185g_0402	185g	Ramírez Pagan, Diego	Cual de Venus el hijo piadoso	Al mismo
185n_0627	185n	Cisneros Cámara, A.	Cierta noche dos frailes gordinflones	Amores gatunos
186g_0403_01	186g	Fabio	Alegre, rico, venturoso lecho,	Sonetos – - I -
186g_0403_02	186g	Fabio	Vi un cierto gentilhombre el otro día	Sonetos – - II -
186g_0403_03	186g	Fabio	En fin, el fin del fin es ya llegado	Sonetos – - III -
186g_0403_04	186g	Fabio	Torne Duero hacia atrás con su corriente,	Sonetos – - IV -
186g_0403_05	186g	Fabio	Valladolid, tan peligrosa y fiera	Sonetos – - V -
186n_0628	186n	Robainas, Francisco	Y, a pesar de los años que han pasado, alma mía,	Flor de otoño
187g_0404	187g	Córdoba y Campofrío, Juan	Los campos de Madrid, Isidro santo,	A San Isidro
187g_0405	187g	Córdoba y Campofrío, Juan	Infame peste, estrago de la vida,	Soneto
187n_0629	187n	Gay, Luz	Como el suave rumor de las cascadas	A todos
187n_0630	187n	Gay, Luz	Toma la débil flor que te dedica	A mi amigo Juan de Dios Peza
187n_0631	187n	Gay, Luz	Ya vuelve el pesimismo descarnado	Ya vuelve el pesimismo...
187n_0632	187n	Gay, Luz	Queden las galas otra vez guardadas:	Después de la fiesta
187n_0633	187n	Gay, Luz	¿Qué, me dicen que tú, patria querida,	Apología
187n_0634	187n	Gay, Luz	Las hadas que en las tardes bonancibles	Hadas
187n_0635	187n	Gay, Luz	Lejos de los festines mundanales	Apostasía
187n_0636	187n	Gay, Luz	Recorren las agujas silenciosas,	Inspiración
187n_0637	187n	Gay, Luz	Como envuelve la clara luz del día	¡Fugace!
187n_0638	187n	Gay, Luz	Del perfumado edén do florecieron	Flores y almas
188g_0406	188g	Gevora, Bitris de	Arda en tu grande sepulcral hoguera	A la muerte de Lope de Vega
188n_0639_01	188n	Ruiz de Apodaca, Fernando de Gabriel	Cuando rota en pedazos se mostraba	Sonetos – I
188n_0639_02	188n	Ruiz de Apodaca, Fernando de Gabriel	Allá a las costas de Turana envías	Sonetos – II
189g_0407	189g	Gallegos, Manuel	Deténte, espera, o peregrino para;	Al túmulo de Lope de Vega, hablando con un peregrino
189n_0640	189n	Cuervo, Guillermo	¿Qué tierra prometida en lontananza	A una brisa
189n_0641	189n	Cuervo, Guillermo	Vida de asceta, mística y sencilla,	Mi riqueza
189n_0642	189n	Cuervo, Guillermo	Ha tanto tiempo que no escucho el viento	Junio
189n_0643	189n	Cuervo, Guillermo	Si tu gloriosa vista es sometida	Mi vista
190g_0408	190g	Verecundia, Teresa	Con dulce voz y pluma diligente,	Al licenciado Tomé de Burguillos
190n_0644	190n	Pérez Montes de Oca, Julia	Se agita el hombre en la mundana vida	Soneto
190n_0645	190n	Pérez Montes de Oca, Julia	Pasó el otoño y se llevó arrastrando	A un árbol
191g_0409	191g	Soto, Hernando de	Ya con divino espíritu y primores,	A Lope de Vega Carpio
191n_0646	191n	Peza, Juan de Dios	En ti no caben ni desdén ni olvido;	Sobre mi tumba
192g_0410	192g	Sempere, Jerónimo	Del Délfico laurel , que fue corona	A la Carolea
192n_0647	192n	Vázquez de Aldana, Enrique	¡Quién pudiera en el árabe corcel	Del sur
192n_0648	192n	Vázquez de Aldana, Enrique	Es la Grecia inmortal, la que su lira	Safo
193g_0411	193g	López de Vega, Antonio	Los campos de Madrid, Isidro santo,	A San Isidro
193n_0649	193n	López de Ayala, Adelardo	El pie más lindo que acaricia el suelo	A un pie
193n_0650	193n	López de Ayala, Adelardo	¡Dame, Señor, la firme voluntad	Plegaria
193n_0651	193n	López de Ayala, Adelardo	Me parecen tus pies, cuando diviso	A unos pies
193n_0652	193n	López de Ayala, Adelardo	Verde, amarillo, rojo; se ha quedado	Semáforo
193n_0653	193n	López de Ayala, Adelardo	Mil veces con palabras de dulzura	Sin palabras
193n_0654	193n	López de Ayala, Adelardo	Déjame penetrar por este oído,	Al oído
193n_0655	193n	López de Ayala, Adelardo	Quisiera adivinarte los antojos,	Soneto
193n_0656	193n	López de Ayala, Adelardo	Un año más No mires con desvelo	A mi hermana en su cumpleaños
193n_0657	193n	López de Ayala, Adelardo	Yo perdonara la traición artera,	Soneto
193n_0658	193n	López de Ayala, Adelardo	¡Quién fuera el mar, que enamorado espera	A una bañista
193n_0659	193n	López de Ayala, Adelardo	¡Es ella! Amor sus pasos encamina	La cita
193n_0660	193n	López de Ayala, Adelardo	Noé, segundo Adán de los mortales,	A Sara
193n_0661	193n	López de Ayala, Adelardo	De Málaga, la tierra encantadora	A Isabel
193n_0662	193n	López de Ayala, Adelardo	Bendigo el pensamiento, que no cesa	Mi pensamiento
193n_0663	193n	López de Ayala, Adelardo	Espíritu sutil que, condensando	Invocación
193n_0664	193n	López de Ayala, Adelardo	Encendido en sus propias llamaradas,	El sol y la noche
193n_0665	193n	López de Ayala, Adelardo	La piedra imán recibe de una estrella	Ausencia
193n_0666	193n	López de Ayala, Adelardo	«Para ti, cuanto quieras » Te confieso	En la duda...
193n_0667	193n	López de Ayala, Adelardo	¿Por qué me has olvidado? ¿Por qué, ingrata,	El olvido
193n_0668	193n	López de Ayala, Adelardo	Consuelo Vuelve en sí; medita, y halla	Soneto
193n_0669	193n	López de Ayala, Adelardo	Dices que la conciencia te provoca	Soneto
193n_0670	193n	López de Ayala, Adelardo	¡Vengan hijos de ti, cuya ternura	A Carmela
193n_0671	193n	López de Ayala, Adelardo	Aunque el solo teatro tu alma fuera	Al remitir a una señorita un tomo de biografías de músicos célebres
193n_0672	193n	López de Ayala, Adelardo	Nací soberbio en miserable cuna;	Fragmento de una leyenda
193n_0673	193n	López de Ayala, Adelardo	Grande llaman, Antonio, -¡qué simpleza!-	A Antonio
193n_0674	193n	López de Ayala, Adelardo	Cuando cantas en dulce melodía	A Emilia
193n_0675	193n	López de Ayala, Adelardo	Tomar pretendo la expresión guerrera;	Improvisación
194g_0412	194g	Quintana, Francisco de	Lejos de sí, de sentimiento ausente,	Soneto
194n_0676	194n	Torregrosa, Fernando	Tus ojos me obsesionan como los de Herodías	Tus ojos verdes
195g_0413	195g	Soto, Fernando de	Vive el que muerto ya morir no puede,	A la muerte de Lope de Vega
195n_0677	195n	Sanz, Jerónimo	Eres hermosa, Laura, eres modelo	Belleza fría
196n_0678	196n	Ramallo, Mariano	¡Pobre corazón mío, marchitado	Soneto
197g_0414	197g	Fray Juan de Toledo	Los campos de Madrid, Isidro santo,	A San Isidro
197n_0679	197n	Mirabal, Lutgarda	Tú que pasas aquí, céfiro amante,	Soneto
198g_0415	198g	Bocanegra y Guzmán, Jacinto	Hable el dolor, la lengua sustituya	A la muerte de Lope de Vega
198n_0680	198n	Brun, Luis	Cloe la virgen, sobre el campo heleno	Dafnis y Cloe
198n_0681	198n	Brun, Luis	Hoy como ayer Los días en esta ciudad muerta	El medio ambiente
199g_0416	199g	Ávila, Joseph Antonio	Este que en lustros breves se prefiere	A la muerte del doctor Juan Pérez de Montalbán
199n_0682	199n	Pérez Camarero, Arturo	Pueblan las altas bóvedas negruras	Claustro conventual
200g_0417	200g	Pacheco, José	Esta verdad que al cielo se levanta,	A la muerte del doctor Juan Pérez Montalbán
200g_0418	200g	Pacheco, José	Soberana virtud, sencilla, y pura	De El trato muda costumbre
200n_0683	200n	Santos Álvarez, Miguel de los	¡Cuán bella sale la naciente aurora	Cuán bella sale la naciente aurora
201g_0419	201g	Fray Francisco de Castro	Vistió Jesús de pobre el primer manto,	Soneto
201n_0684	201n	Valdelomar Fábregas, Julio	Ocultas en festones de ventura,	Las violetas
202g_0420	202g	López de Zúñiga, Ruiz	Segundo Apolo (por venir postrero)	A fray Pedro de Padilla por su Tesoro de poesías publicado en 1587
202n_0685	202n	Martín Fernández Neda, Rafael M.	Gozo tanto en mirarte, que me olvido	A Carmen
203g_0421	203g	Romero de Cepeda, Joaquín	Estábase «Morfida» contemplando	Soneto
203g_0422	203g	Romero de Cepeda, Joaquín	Aquellos claros ojos que solían	Soneto
203g_0423	203g	Romero de Cepeda, Joaquín	Cual cándida paloma reclinada,	Soneto
203n_0686	203n	Jauret, Jesús M.	Uno que fumar quiso cierto día,	Soneto
204g_0424	204g	Vergara, Juan de	No me admira de vos Padilla tanto	A fray Pedro de Padilla por su Tesoro de poesías publicado en 1587
204n_0687	204n	Méndez, Mario	¡Siglo el tuyo cruel! Rayo del cielo,	A Murillo
205g_0425	205g	Figueroa, Francisco de	¡Ay, esperanza lisonjera y vana,	¡Ay, esperanza, lisonjera vana...
205g_0426	205g	Figueroa, Francisco de	Blanco marfil, en ébano entallado,	Blanco marfil, en ébano entallado
205g_0427	205g	Figueroa, Francisco de	Bendito seas, Amor, perpetuamente,	Soneto
205g_0428	205g	Figueroa, Francisco de	Dexa, Phili, gozar un poco al prado	- IV -
205g_0429	205g	Figueroa, Francisco de	Partiendo de la luz, donde solía	- V -
205g_0430	205g	Figueroa, Francisco de	Yace tendido en la desierta arena,	- VI -
205g_0431	205g	Figueroa, Francisco de	Lágrimas que salís regando el seno	- VII -
205g_0432	205g	Figueroa, Francisco de	Fiero dolor, que alegre alma y segura	- VIII -
205g_0433	205g	Figueroa, Francisco de	Quien ve las blancas y hermosas rosas	Soneto
205g_0434	205g	Figueroa, Francisco de	Con un cabello de oro delicado	Con un cabello de oro...
205g_0435	205g	Figueroa, Francisco de	Maldito seas, Amor, perpetuamente,	Soneto
205g_0436	205g	Figueroa, Francisco de	Bien puede hacer Amor lo que quisiere;	Soneto
205g_0437	205g	Figueroa, Francisco de	Perdido ando, señora, entre la gente,	Soneto
205g_0438	205g	Figueroa, Francisco de	Cuando Thirsi siguiere otra pastora	- XVII -
205g_0439	205g	Figueroa, Francisco de	Déjame en paz, Amor: ya te di el fruto	Soneto
205g_0440	205g	Figueroa, Francisco de	Crezca con el licor del llanto mío	Epitafio a la muerte de Tirsi
205g_0441	205g	Figueroa, Francisco de	¿Hay quién quiera comprar nueve doncellas	Las musas en venta
205g_0442	205g	Figueroa, Francisco de	Gasto mis pasos y mis tristes días	Soneto
205g_0443	205g	Figueroa, Francisco de	Hierbas floridas, verdes, deleitosas,	Soneto
205g_0444	205g	Figueroa, Francisco de	Como Me viese amor desnudo y tierno,	Soneto
205n_0688	205n	Jaureguízar, José María de	Vaga en mi alma el germen de lo bueno;	La duda
206g_0445	206g	Fernández de Alarcón, Cristobalina	De la pólvora el humo sube al cielo,	Soneto a la Batalla de Lepanto
206g_0446	206g	Fernández de Alarcón, Cristobalina	Sale dando matices de escarlata	Soneto a San Ignacio de Loyola y San Francisco Jav
206n_0689	206n	Justiniano, Juan	Y te niegan ¡mi Dios! cuando a tu acento	Al Santísimo Sacramento
206n_0690	206n	Justiniano, Juan	De Dios en gracia a confundir naciste	A la Purísima Concepción
207g_0447	207g	Angulo y Velázquez, Isidro	¿Vives, o no? que la razón no acierta	Soneto
207n_0691	207n	Calvo Revilla, Luis	¿Verdad que ser amada te cautiva	A una joven
207n_0692	207n	Calvo Revilla, Luis	Separado de ti, no sé explicarte	¡Necia investigación!
208g_0448	208g	Castro Anaya, Pedro de	Mármol, no te respeto Sepultura,	Al sepulcro del doctor Juan Pérez de Montalbán
208n_0693	208n	Cánovas del Castillo, Antonio	No pretendo que paguen el desvelo	A Laura
209g_0449	209g	Satas, Francisco de	Estas exhalaciones peregrinas,	A la rosa
209n_0694	209n	Diego Pardo, J. I. de	Este pobre mortal de cada día,	Sancho Panza
210g_0450	210g	Roa, Martín de	De tan injusta culpa es justa pena,	Lamento
210n_0695	210n	Betancourt, José Ramón de	No quiero un ángel, no: que en ilusiones	La que debo amar
211g_0451	211g	Bueno, Francisco	Cuando en Cruz interior Javier penaba,	Soneto
211n_0696	211n	Barasona Candau, Joaquín	Noble tierra de Cides y Guzmanes,	España y Napoleón I
212g_0452	212g	Félix, Feliciana	Nise, tu gran virtud, que de ninguna	A la Excma. señora Condesa de Olivares
